,gid,Animal ID,Level,Level Reason,Special Intake Information,HW,Sex,Microchip ID,Rabies Revaccination Date,Weight,Hold,Current Status,Age,Location,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,IntakeDate,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed,parent gid,parent completed
519,1211128175398853,A0059218046,L1,L1,,+,M,,,76,,Available,02 year(s) 00 month(s) 02 day(s),Dogs 402 2,,,,,,,,,,,,,,,,,,,,False,1211128175714966,False
520,1211128175742199,A0059218047,L1,L1,,-,M,,,53,,Identifying Info,00 year(s) 11 month(s) 02 day(s),Puppy 47 3,,,,,,,,,,,,,,,,,,,,False,1211128449955371,False
521,1211128280867988,A0059223851,L3,L3-SF,,+,F,,,34,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Receiving 130 12,,,,,,,,,,,,,,,,,,,,False,1211128175357570,False
522,1211128280865646,A0059223843,L2,L2-SF,,-,M,,,42,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Dogs 081 A4,,,,,,,,,,,,,,,,,,,,False,1211128449686886,False
523,1211128175420041,A0059224207,L1,L1,,-,F,,,58,,Cites,03 year(s) 00 month(s) 02 day(s),Dogs 406 A6,,,,,,,,,,,,,,,,,,,,False,1211128449567867,False
524,1211128280792365,A0059221594,L2,L2-SF,,-,M,,,9,,Stray Wait,00 year(s) 05 month(s) 03 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211128175039257,False
525,1211128449401968,A0059222702,L1,L1,,-,S,,,13,,Microchip,01 year(s) 06 month(s) 03 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211128175010711,False
526,1211128280804669,A0059223836,L1,L1,,+,M,,,39,,Stray Wait,01 year(s) 00 month(s) 02 day(s),Dogs 606 A5,,,,,,,,,,,,,,,,,,,,False,1211128449200454,False
527,1211128449535359,A0059223256,L1,L1,,-,M,,,49,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Dogs 064 A4,,,,,,,,,,,,,,,,,,,,False,1211128280759488,False
528,1211128280713450,A0059218068,L1,L1,,+,F,,,54,,Identifying Info,03 year(s) 00 month(s) 02 day(s),Puppy 47 3,,,,,,,,,,,,,,,,,,,,False,1211128449567852,False
529,1211128280731000,A0059221336,L1,L1,,-,F,,,27,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Dog Intake 128.01,,,,,,,,,,,,,,,,,,,,False,1211128175164410,False
530,1211128175249368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128280624258,False
531,1211128175188068,A0059218081,L1,L1,,-,F,,,7,,Available,02 year(s) 00 month(s) 03 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211128175216464,True
532,1211128175254114,A0059220107,L1,L1,,-,M,,,75,,Stray Wait,None,Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211128175221612,False
533,1211128449536060,A0059209562,L2,L2-OA,,+,M,,,54,,Stray Wait,02 year(s) 00 month(s) 03 day(s),Dogs 403 A2,,,,,,,,,,,,,,,,,,,,False,1211128280623168,False
534,1211128175158919,A0059217079,L1,L1,,-,F,,,15,,Stray Wait,00 year(s) 10 month(s) 03 day(s),Small Animals 5,,,,,,,,,,,,,,,,,,,,False,1211128280623200,False
535,1211128175130126,A0059211703,L1,L1,,-,F,,,7,,Stray Wait,00 year(s) 11 month(s) 03 day(s),Dogs 064 B1,,,,,,,,,,,,,,,,,,,,False,1211128175132748,False
536,1211128175184403,A0059216974,L1,L1,,-,F,,,48,,Stray Wait,01 year(s) 06 month(s) 03 day(s),Dogs 403 B2,,,,,,,,,,,,,,,,,,,,False,1211128175132716,False
537,1211128449546331,A0059217339,L1,L1,,-,N,,,11,,Stray Wait,01 year(s) 00 month(s) 03 day(s),Dogs 502 C2,,,,,,,,,,,,,,,,,,,,False,1211128449503913,True
538,1211128280570836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128449359598,True
539,1211128280529677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
540,1211128280534982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128280486625,False
541,1211128175064764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128449402880,True
542,1211128449412047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128448755606,True
543,1211128175060596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128280196759,True
544,1211119632933102,A0059217133,L1,L1,,-,F,,,53,,Stray Wait,02 year(s) 06 month(s) 04 day(s),Dogs 306 B5,,,,,,,,,,,,,,,,,,,,False,1211119511918136,False
545,1211119511092046,A0059215791,L1,L1,,-,M,,,21,,Microchip,00 year(s) 10 month(s) 03 day(s),Dogs 064 A2,,,,,,,,,,,,,,,,,,,,False,1211119355525759,False
546,1211119355670533,A0059216702,L1,L1,,-,F,,,65,,Stray Wait,06 year(s) 00 month(s) 03 day(s),Dogs 081 A5,,,,,,,,,,,,,,,,,,,,False,1211119355532562,False
547,1211119355610246,A0059211824,L1,L1,,-,M,,,7,,Microchip,04 year(s) 00 month(s) 04 day(s),Dogs 068 C1,,,,,,,,,,,,,,,,,,,,False,1211119631105947,True
548,1211119355582123,A0059214231,L2,L2-SF,,-,F,,,42,,Microchip,03 year(s) 00 month(s) 04 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211119354970881,False
549,1211119510971964,A0059215210,L1,L1,,-,M,,,17,,Stray Wait,01 year(s) 06 month(s) 03 day(s),Dogs 064 A1,,,,,,,,,,,,,,,,,,,,False,1211119510230624,True
550,1211119355610367,A0059212500,L2,L2-BR,,+,M,,,63,,Available,08 year(s) 00 month(s) 04 day(s),Dogs 079 B6,,,,,,,,,,,,,,,,,,,,False,1211119510761034,False
551,1211119355141354,A0059209550,L1,L1,,-,F,,,9,,Identifying Info,13 year(s) 00 month(s) 03 day(s),Small Animals 2,,,,,,,,,,,,,,,,,,,,False,1211119631799085,False
552,1211119355224276,A0059209048,L2,L2-SF,,-,F,,,33,,Stray Wait,02 year(s) 00 month(s) 04 day(s),Dogs 068 A1,,,,,,,,,,,,,,,,,,,,False,1211119355368178,False
553,1211119355220839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119509915995,False
554,1211119355221966,A0059209398,L1,L1,,+,M,,,41,,Stray Wait,03 year(s) 00 month(s) 04 day(s),Dog Quarantine B5,,,,,,,,,,,,,,,,,,,,False,1211119631745364,False
555,1211119631576524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119631350852,False
556,1211119355245026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
557,1211119631694091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119510580588,False
558,1211119510645648,A0059201488,STAFF ONLY,STAFF ONLY,,-,F,,,15,,Pending Behavior Assessment,02 year(s) 00 month(s) 04 day(s),Receiving 130 10,,,,,,,,,,,,,,,,,,,,False,1211119510197491,False
559,1211119510472712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119510580620,False
560,1211119631379539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119355246320,False
561,1211119355215845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119355243711,False
562,1211109320866071,A0059208675,L1,L1-RN,,-,F,,,22,,Microchip,05 year(s) 00 month(s) 04 day(s),Dogs 067 B4,,,,,,,,,,,,,,,,,,,,False,1211109318682685,False
563,1211109320722607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109215209680,False
564,1211109320622650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109218126892,True
565,1211109320589144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109218856672,False
566,1211109350392023,A0059207050,L1,L1,,-,F,,,45,,Stray Wait,04 year(s) 00 month(s) 04 day(s),Dogs 081 B9,,,,,,,,,,,,,,,,,,,,False,1211109320417901,False
567,1211109219274305,A0059206576,L1,L1,,+,M,,,93,,Stray Wait,04 year(s) 00 month(s) 04 day(s),Dogs 501 2,,,,,,,,,,,,,,,,,,,,False,1211109320417804,False
568,1211109320470097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109348397697,False
569,1211109320594510,A0059208023,L1,L1-RN,,-,M,,,26,,Identifying Info,04 year(s) 00 month(s) 04 day(s),Dogs 079 A5,,,,,,,,,,,,,,,,,,,,False,1211109348343235,True
570,1211109219557935,A0059205673,STAFF ONLY,STAFF ONLY,,+,F,,,0,,Stray Wait,None,Dogs 203 6,,,,,,,,,,,,,,,,,,,,False,,
571,1211109320200496,A0059205432,L1,L1,,-,M,,,82,,Stray Wait,03 year(s) 00 month(s) 05 day(s),Dogs 401 8,,,,,,,,,,,,,,,,,,,,False,1211109320043250,True
572,1211109350289858,A0059205759,L1,L1,,-,M,,,36,,Stray Wait,01 year(s) 06 month(s) 04 day(s),Dogs 406 B2,,,,,,,,,,,,,,,,,,,,False,1211109314595092,False
573,1211109319320094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109318755497,False
574,1211109320256084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109350104868,False
575,1211109219434137,A0059204663,L1,L1,,+,M,,,74,,Stray Wait,03 year(s) 00 month(s) 05 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211109350102389,False
576,1211109350147931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109349532917,False
577,1211109350160084,A0059204484,L1,L1,,-,F,,,23,,Microchip,05 year(s) 00 month(s) 04 day(s),Dogs 079 A1,,,,,,,,,,,,,,,,,,,,False,1211109317897240,True
578,1211109218815230,A0059201841,L1,L1,,-,F,,,40,,Available,00 year(s) 09 month(s) 05 day(s),Dogs 088 B6,,,,,,,,,,,,,,,,,,,,False,1211109320015100,False
579,1211109317967030,A0059196963,L1,L1,,-,F,,,42,,Adopted,01 year(s) 00 month(s) 05 day(s),Flex 85,,,,,,,,,,,,,,,,,,,,False,1211109219209280,True
580,1211109219267280,A0059204350,L1,L1,,-,F,,,10,,Stray Wait,03 year(s) 00 month(s) 04 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211109218692209,False
581,1211109349848916,A0059201452,L2,L2-SF,,+,M,,,36,,Available,03 year(s) 00 month(s) 05 day(s),Dogs 403 B6,,,,,,,,,,,,,,,,,,,,False,1211109348343217,False
582,1211109219076758,A0059201579,L1,L1,,-,F,,,35,,Adopted,06 year(s) 00 month(s) 05 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211109320043236,False
583,1211098092782991,A0059197190,L1,L1,,-,F,,,27,,Available,00 year(s) 08 month(s) 06 day(s),Dogs 081 A7,,,,,,,,,,,,,,,,,,,,False,1211098092476834,False
584,1211098092735144,A0059201498,L1,L1,,-,F,,,61,,Microchip,04 year(s) 00 month(s) 05 day(s),Dogs 403 A4,,,,,,,,,,,,,,,,,,,,False,1211098116841797,False
585,1211098092722779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211098025626941,True
586,1211098092738658,A0059201506,L1,L1,,-,M,,,30,,Available,01 year(s) 00 month(s) 05 day(s),Dogs 506 B4,,,,,,,,,,,,,,,,,,,,False,1211098025848942,False
587,1211098025782954,A0059193435,L1,L1,,-,M,,,52,,Available,05 year(s) 00 month(s) 06 day(s),Dogs 503 A1,,,,,,,,,,,,,,,,,,,,False,1211098023281299,False
588,1211098025748980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211098092491126,False
589,1211098117336813,A0059195704,L1,L1,,-,M,,,11,,Adopted,None,Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211098025742263,True
590,1211098025659288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211098092251821,False
591,1211098092425544,A0059187326,L1,L1,,-,M,,,34,,Available,00 year(s) 10 month(s) 06 day(s),Dogs 067 B5,,,,,,,,,,,,,,,,,,,,False,1211098024873374,False
592,1211098117170285,A0059194156,L1,L1,,-,F,,,39,,Available,02 year(s) 00 month(s) 06 day(s),Dogs 088 B7,,,,,,,,,,,,,,,,,,,,False,1211098024887546,False
593,1211098092442150,A0059121527,L1,L1,,+,F,,,39,,Available,04 year(s) 00 month(s) 07 day(s),Dogs 068 B1,,,,,,,,,,,,,,,,,,,,False,1211098092331672,False
594,1211098092416823,A0059187897,L1,L1,,-,F,,,36,,Available,01 year(s) 06 month(s) 07 day(s),Dogs 081 A10,,,,,,,,,,,,,,,,,,,,False,1211098024016204,False
595,1211087331131186,A0059191607,L1,L1,,-,F,,,37,,Available,00 year(s) 09 month(s) 06 day(s),Dogs 088 A9,,,,,,,,,,,,,,,,,,,,False,1211087559749667,False
596,1211087277390096,A0059193088,L2,L2-BR,,-,F,,,38,,Available,05 year(s) 00 month(s) 06 day(s),Dogs 502 4,,,,,,,,,,,,,,,,,,,,False,1211087560321440,False
597,1211087277240440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087329670730,True
598,1211087275116228,A0059192800,L1,L1,,-,M,,,55,,Available,02 year(s) 00 month(s) 06 day(s),Dogs 088 A2,,,,,,,,,,,,,,,,,,,,False,1211087329694641,False
599,1211087330881377,A0059192169,L1,L1,,-,M,,,75,,Identifying Info,03 year(s) 00 month(s) 06 day(s),Dogs 403 B5,,,,,,,,,,,,,,,,,,,,False,1211087329701490,False
600,1211087328749228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087275551950,False
601,1211087328802442,A0059188894,L1,L1,,-,M,,,50,,Stray Wait,None,Dogs 066 A4,,,,,,,,,,,,,,,,,,,,False,1211087274987797,False
602,1211087560244479,A0059188328,L1,L1,,-,M,,,37,,Available,00 year(s) 08 month(s) 06 day(s),Dogs 088 B2,,,,,,,,,,,,,,,,,,,,False,1211087559102265,False
603,1211087560234376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087560173489,False
604,1211087276119275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087560173457,False
605,1211087559651259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087559993604,False
606,1211087275907304,A0059186726,L1,L1,,-,M,,,51,,Available,00 year(s) 10 month(s) 07 day(s),Dog Quarantine B4,,,,,,,,,,,,,,,,,,,,False,1211087275786591,False
607,1211074981236791,A0059126703,L1,L1,,+,F,,,46,,Available,05 year(s) 00 month(s) 08 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211075266830402,False
608,1211075138879749,A0059122741,L1,L1,,-,M,,,76,,Available,08 year(s) 00 month(s) 08 day(s),Flex 84,,,,,,,,,,,,,,,,,,,,False,1211075266685217,False
609,1211075138054096,A0059125495,L1,L1,,-,N,,,46,,Cites,01 year(s) 00 month(s) 08 day(s),Dogs 066 A5,,,,,,,,,,,,,,,,,,,,False,1211075138829422,False
610,1211074981035703,A0059121860,L2,L2 - SF,,-,M,,,58,,Available,02 year(s) 00 month(s) 09 day(s),Dogs 406 B4,,,,,,,,,,,,,,,,,,,,False,1211075138826826,False
611,1211075266644457,A0059121452,L1,L1,,-,F,,,59,,Available,02 year(s) 00 month(s) 08 day(s),Dogs 306 B3,,,,,,,,,,,,,,,,,,,,False,1211075266516896,False
612,1211074980773555,A0059109550,L1,L1,,+,M,,,92,,Available,08 year(s) 00 month(s) 07 day(s),Dogs 306 A3,,,,,,,,,,,,,,,,,,,,False,1211074980756314,False
613,1211074980913146,A0059109555,L2,L2 - SF,,-,M,,,84,,Available,06 year(s) 00 month(s) 07 day(s),Dogs 603 A3,,,,,,,,,,,,,,,,,,,,False,1211075138655638,False
614,1211075138734863,A0059117737,L1,L1,,-,M,,,59,,Available,07 year(s) 00 month(s) 05 day(s),Dogs 079 B3,,,,,,,,,,,,,,,,,,,,False,1211075264570862,False
615,1211075138728864,A0053303339,L1,L1,,-,F,,,72,,Available,09 year(s) 10 month(s) 08 day(s),Flex 84,,,,,,,,,,,,,,,,,,,,False,1211075266368905,False
616,1211072250055274,A0059124885,L2,L2-BH,,-,S,,,16,,Adopted,05 year(s) 00 month(s) 08 day(s),Small Animals 4,,,,,,,,,,,,,,,,,,,,False,1211072316902710,True
617,1211072249827332,A0059123893,L1,L1,,-,F,,,28,,Available,03 year(s) 00 month(s) 08 day(s),Dog Quarantine A8,,,,,,,,,,,,,,,,,,,,False,1211072249376986,False
618,1211072316609024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211072316575068,True
619,1211072316180020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211072249507186,False
620,1211072316610086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211072316575100,False
621,1211072215182341,A0059123733,L1,L1,,-,M,,,58,,Available,02 year(s) 00 month(s) 09 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211072214445059,False
622,1211072316587716,A0059123537,L2,L2-A,,-,F,,,56,,Available,01 year(s) 00 month(s) 08 day(s),Dogs 503 A4,,,,,,,,,,,,,,,,,,,,False,1211072214644012,False
623,1211072316584736,A0059123747,L2,L2-SF,,-,F,,,41,,Available,01 year(s) 06 month(s) 08 day(s),Dogs 301 3,,,,,,,,,,,,,,,,,,,,False,1211072316539711,False
624,1211072316526865,A0059122204,L1,L1,,-,F,,,28,,Available,00 year(s) 10 month(s) 08 day(s),Dogs 088 B5,,,,,,,,,,,,,,,,,,,,False,1211072249176081,False
625,1211072316388571,A0053616553,L1,L1    A878732,,+,M,,,55,,Available,05 year(s) 07 month(s) 29 day(s),Dogs 506 B7,,,,,,,,,,,,,,,,,,,,False,1211072215101444,True
626,1211072316506844,A0059121809,STAFF ONLY,STAFF ONLY,,-,F,,,0,,Stray Wait,03 year(s) 00 month(s) 04 day(s),Dogs 204 5,,,,,,,,,,,,,,,,,,,,False,1211072316407108,False
627,1211072215112721,A0059116528,L1,L1,,+,F,,,42,,Nursing Mom,03 year(s) 00 month(s) 10 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211072248629811,False
628,1211070039866679,A0059116037,L1,L1,,-,F,,,23,,Identifying Info,00 year(s) 10 month(s) 09 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211070094913864,False
629,1211070039898458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
630,1211069988771759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
631,1211069988732296,A0059121408,L1,L1,,-,M,,,40,,Microchip,03 year(s) 00 month(s) 08 day(s),Dogs 502 6,,,,,,,,,,,,,,,,,,,,False,1211070039791378,False
632,1211069988691941,A0059117627,L1,L1,,-,N,,,59,,Available,03 year(s) 00 month(s) 09 day(s),Dogs 081 B6,,,,,,,,,,,,,,,,,,,,False,1211070094880986,False
633,1211069988586496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211070094978679,True
634,1211070039698873,A0059117681,L2,L2-BH,,+,S,,,8,,Available,14 year(s) 00 month(s) 02 day(s),Dog Intake 128.02,,,,,,,,,,,,,,,,,,,,False,,
635,1211069988550496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211070094913896,False
636,1211069988629019,A0059116111,L2,L2-BH,,-,M,,,14,,Identifying Info,02 year(s) 00 month(s) 09 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211070094672196,True
637,1211069988632957,A0059116425,L1,L1,,-,S,,,42,,Trial Adoption,06 year(s) 00 month(s) 04 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1211070094913829,False
638,1211070039843578,A0059105531,L1,L1,,-,F,,,33,,Available,12 year(s) 00 month(s) 10 day(s),Dogs 079 A6,,,,,,,,,,,,,,,,,,,,False,1211069988528319,False
639,1211070094874046,A0059106400,L3,L3-BH,,-,F,,,28,,Priority,00 year(s) 07 month(s) 10 day(s),Dogs 081 A3,,,,,,,,,,,,,,,,,,,,False,1211070094666213,False
640,1211070094879193,A0059105707,L2,L2-SF,,-,F,,,53,,Available,06 year(s) 00 month(s) 12 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211069988386780,False
641,1211070039786515,A0059106761,L1,L1,,-,M,,,54,,Available,01 year(s) 00 month(s) 10 day(s),Dogs 402 5,,,,,,,,,,,,,,,,,,,,False,1211070039766495,False
642,1211061539142991,A0059113762,L1,L1,,-,M,,,23,,Available,08 year(s) 00 month(s) 11 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211061578683231,True
643,1211061538634223,A0059114517,L1,L1,,-,F,,,55,,Available,01 year(s) 00 month(s) 09 day(s),Dogs 406 A5,,,,,,,,,,,,,,,,,,,,False,1211061538258136,False
644,1211061538480110,A0059114272,L2,L2-BR,,-,N,,,50,,Trial Adoption,02 year(s) 00 month(s) 09 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1211061538439442,False
645,1211061578906888,A0059114222,L1,L1,,-,M,,,42,,Cruelty Exam,02 year(s) 00 month(s) 10 day(s),Dogs 506 A3,,,,,,,,,,,,,,,,,,,,False,1211061538038676,False
646,1211061446849265,A0059114457,L1,L1,,-,N,,,35,,Available,01 year(s) 06 month(s) 09 day(s),Dogs 081 B2,,,,,,,,,,,,,,,,,,,,False,1211061578508269,False
647,1211061538500055,A0059114218,L1,L1,,-,M,,,49,,Cruelty Exam,01 year(s) 00 month(s) 10 day(s),Dogs 067 A2,,,,,,,,,,,,,,,,,,,,False,1211061447793165,False
648,1211061537514370,A0059114202,L2,L2-A,,-,F,,,47,,Cruelty Exam,03 year(s) 00 month(s) 09 day(s),Dog Quarantine B7,,,,,,,,,,,,,,,,,,,,False,1211061538341393,False
649,1211061447918095,A0059114213,L1,L1,,-,F,,,32,,Cruelty Exam,01 year(s) 00 month(s) 10 day(s),Dogs 603 A5,,,,,,,,,,,,,,,,,,,,False,1211061578735933,False
650,1211061538407208,A0059114209,L1,L1,,-,M,,,23,,Cruelty Exam,01 year(s) 00 month(s) 10 day(s),Small Animals C2,,,,,,,,,,,,,,,,,,,,False,1211061447870611,False
651,1211061578738661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538005825,False
652,1211061538296445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538249326,False
653,1211061537472799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061578087622,False
654,1211061578495376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447699210,False
655,1211061578686373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447765500,False
656,1211061446993429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538112265,False
657,1211061447381809,A0053630143,L1,L1,,-,S,,,37,,Available,06 year(s) 00 month(s) 14 day(s),Dogs 303 B3,,,,,,,,,,,,,,,,,,,,False,1211061578141923,False
658,1211061447673854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061578493997,False
659,1211061577914346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538104603,False
660,1211061447676441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447614744,False
661,1211061537942635,A0059110103,L2,L2-SF,,-,F,,,70,,Available,03 year(s) 00 month(s) 11 day(s),Dogs 501 8,,,,,,,,,,,,,,,,,,,,False,1211061578389944,False
662,1211061447547498,A0059111557,L1,L1,,-,N,,,72,,Available,05 year(s) 04 month(s) 25 day(s),Dogs 406 A2,,,,,,,,,,,,,,,,,,,,False,1211061578359559,False
663,1211061538060279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447398246,False
664,1211061538039958,A0059110884,L1,L1,,-,F,,,31,,Available,01 year(s) 06 month(s) 11 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211061537993089,False
665,1211061447535491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538002556,False
666,1211061578302190,A0059108642,L1,L1,,-,N,,,34,,Available,00 year(s) 08 month(s) 09 day(s),Dogs 406 A4,,,,,,,,,,,,,,,,,,,,False,1211061537791578,False
667,1211061447375431,A0059109376,L1,L1,,-,N,,,15,,Trial Adoption,13 year(s) 00 month(s) 09 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1211061447244570,False
668,1211061578316648,A0059108996,L1,L1,,-,F,,,24,,Adopted,00 year(s) 07 month(s) 09 day(s),Dogs 088 A3,,,,,,,,,,,,,,,,,,,,False,1211061537818262,False
669,1211061447443387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447398961,True
670,1211061578197968,A0059106777,L1,L1,,-,M,,,23,,Cruelty Exam,00 year(s) 08 month(s) 09 day(s),Dogs 602 C6,,,,,,,,,,,,,,,,,,,,False,1211061447053239,False
671,1211061535646216,A0059102342,L2,L2-BR,,-,F,,,41,,Available,02 year(s) 00 month(s) 10 day(s),Dogs 501 1,,,,,,,,,,,,,,,,,,,,False,1211061447244556,False
672,1211061447330156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061537533787,True
673,1211061537861761,A0059105810,L2,L2-SF,,-,M,,,53,,Available,02 year(s) 00 month(s) 09 day(s),Dogs 503 B5,,,,,,,,,,,,,,,,,,,,False,1211061447255371,False
674,1211061447330665,A0059106772,L1,L1,,-,F,,,44,,Cruelty Exam,04 year(s) 00 month(s) 10 day(s),Dogs 506 A4,,,,,,,,,,,,,,,,,,,,False,1211061446950593,False
675,1211051633140537,A0059104668,L1,L1,,-,F,,,47,,Available,05 year(s) 00 month(s) 10 day(s),Dogs 081 A6,,,,,,,,,,,,,,,,,,,,False,1211051636833825,False
676,1211051749264822,A0059101335,STAFF ONLY,STAFF ONLY,,-,M,,,52,,Pending Behavior Assessment,01 year(s) 06 month(s) 11 day(s),Dogs 203 1,,,,,,,,,,,,,,,,,,,,False,,
677,1211051636923743,A0059105728,L1,L1 RN,,-,M,,,62,,Available,08 year(s) 00 month(s) 10 day(s),Dogs 306 A4,,,,,,,,,,,,,,,,,,,,False,1211051785355467,False
678,1211051636907275,A0059105371,L1,L1,,-,S,,,8,,Available,04 year(s) 00 month(s) 06 day(s),Dog Visiting 060 C7,,,,,,,,,,,,,,,,,,,,False,1211051780665155,False
679,1211051785029155,A0059101291,L2,L2-A,,-,F,,,35,,Available,05 year(s) 00 month(s) 11 day(s),Dog Visiting 060 C1,,,,,,,,,,,,,,,,,,,,False,1211051748673118,False
680,1211051785461619,A0059103552,L1,L1,,-,S,,,20,,Trial Adoption,02 year(s) 00 month(s) 10 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1211051749984519,False
681,1211051636733868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211051749169623,True
682,1211051785233156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211051749966828,False
683,1211051749878800,A0059102424,L1,L1,,-,M,,,65,,Available,03 year(s) 00 month(s) 01 day(s),Dogs 303 B2,,,,,,,,,,,,,,,,,,,,False,1211051785262803,False
684,1211051785116555,A0059101770,L1,L1,,-,F,,,27,,Available,00 year(s) 06 month(s) 10 day(s),Dog Visiting 060 C3,,,,,,,,,,,,,,,,,,,,False,1211051785165069,False
685,1211051747576394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211051783894286,False
