,gid_x,Animal ID_x,Level_x,Level Reason_x,Special Intake Information_x,HW_x,Sex_x,Microchip ID_x,Rabies Revaccination Date_x,Weight_x,Hold_x,Current Status_x,Age_x,Location_x,Short URL_x,Foster Start Reason_x,Leash Skills_x,Dog Interaction_x,Cat Interaction_x,Kid Interaction_x,Crate Trained_x,Potty Skills_x,Cuddle Meter_x,Energy/Activity Level_x,DOB_x,IntakeDate_x,Color & Breed_x,More about me_x,Play Style_x,Playgroup Notes_x,"""Dog Test"" Notes_x",Behavior Notes_x,Foster/Home Notes_x,completed_x,parent gid,parent completed,gid_y,Animal ID_y,Level_y,Level Reason_y,Special Intake Information_y,HW_y,Sex_y,Microchip ID_y,Rabies Revaccination Date_y,Weight_y,Hold_y,Current Status_y,Age_y,Location_y,Short URL_y,Foster Start Reason_y,Leash Skills_y,Dog Interaction_y,Cat Interaction_y,Kid Interaction_y,Crate Trained_y,Potty Skills_y,Cuddle Meter_y,Energy/Activity Level_y,DOB_y,IntakeDate_y,Color & Breed_y,More about me_y,Play Style_y,Playgroup Notes_y,"""Dog Test"" Notes_y",Behavior Notes_y,Foster/Home Notes_y,completed_y,AnimalID,CurrentStatus,LevelReason
1598,1210634289425733,A0058763780,L2,L2-RG,,+,N,,,63,,Available,03 year(s) 02 month(s) 01 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210634721466533,False,1210634721466533,A0058763780,L2,L2-RG,,+,N,,7/13/2026,63,,Available,03 year(s) 02 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt_JollyBoy,Lack of Space,,Has enjoyed interacting with other dogs,,,,,,,6/24/2022,6/23/2025," Tan Terrier, Pit Bull / Mix",,Tag,,"nan

8/10/2025 Really excited in the catchpin. Came into the yard very hot and excited. Very playful, friendly, and tolerant of all dogs.","6/24/2025 easily handled

7/14/2025 very loose and wiggly. keeps his kennel tidy and walks nicely on leash. in the yard he got the zoomies and jumped on me, but respected when i turned my back to him and disengaged. non reactive to dogs

7/27/2025 Leveled up to L2-RG: Animal care specialist reported that Jolly Boy was fine when the kennel door was initially opened. However, once Jolly Boy realized his bowl was being pulled, he bared his teeth and lunged towards the animal care specialist.",,False,A0058763780,Available,L2-RG
1599,1210634289425743,A0058763780,L2,L2-RG,,+,N,,,63,,Available,03 year(s) 02 month(s) 01 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210634721466533,False,1210634721466533,A0058763780,L2,L2-RG,,+,N,,7/13/2026,63,,Available,03 year(s) 02 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt_JollyBoy,Lack of Space,,Has enjoyed interacting with other dogs,,,,,,,6/24/2022,6/23/2025," Tan Terrier, Pit Bull / Mix",,Tag,,"nan

8/10/2025 Really excited in the catchpin. Came into the yard very hot and excited. Very playful, friendly, and tolerant of all dogs.","6/24/2025 easily handled

7/14/2025 very loose and wiggly. keeps his kennel tidy and walks nicely on leash. in the yard he got the zoomies and jumped on me, but respected when i turned my back to him and disengaged. non reactive to dogs

7/27/2025 Leveled up to L2-RG: Animal care specialist reported that Jolly Boy was fine when the kennel door was initially opened. However, once Jolly Boy realized his bowl was being pulled, he bared his teeth and lunged towards the animal care specialist.",,False,A0058763780,Available,L2-RG
1600,1210634289430246,A0058769639,L2,L2-A/OA,,-,S,,,41,,Trial Adoption,01 year(s) 02 month(s) 30 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210634287711067,False,1210634287711067,A0058769639,L2,L2-A/OA,,-,S,941010003282896,7/13/2026,41,,Trial Adoption,01 year(s) 03 month(s) 03 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,Super cuddler,,5/26/2024,6/23/2025," Brown / Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",Volunteer favorite,,,,6/24/2025 easily handled ,,False,A0058769639,Trial Adoption,L2-A/OA
1601,1210634289430256,A0058769639,L2,L2-A/OA,,-,S,,,41,,Trial Adoption,01 year(s) 02 month(s) 30 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210634287711067,False,1210634287711067,A0058769639,L2,L2-A/OA,,-,S,941010003282896,7/13/2026,41,,Trial Adoption,01 year(s) 03 month(s) 03 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,Super cuddler,,5/26/2024,6/23/2025," Brown / Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",Volunteer favorite,,,,6/24/2025 easily handled ,,False,A0058769639,Trial Adoption,L2-A/OA
1602,1210623095148524,A0058766779,L1,L1,,-,S,,,31,,Available,00 year(s) 11 month(s) 01 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623089863907,False,1210623089863907,A0058766779,L1,L1,,-,S,941010003863460,7/5/2026,31,,Available,00 year(s) 11 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt-stormy,Lack of Space,,,,,,,,,6/23/2024,6/23/2025," Brown / Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,Pending,,nan,6/24/2025 Easily handled in intake kennel & during exam. ,,False,A0058766779,Available,L1
1603,1210623095148534,A0058766779,L1,L1,,-,S,,,31,,Available,00 year(s) 11 month(s) 01 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623089863907,False,1210623089863907,A0058766779,L1,L1,,-,S,941010003863460,7/5/2026,31,,Available,00 year(s) 11 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt-stormy,Lack of Space,,,,,,,,,6/23/2024,6/23/2025," Brown / Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,Pending,,nan,6/24/2025 Easily handled in intake kennel & during exam. ,,False,A0058766779,Available,L1
1604,1210623152877482,A0058762902,L1,L1,,-,S,,,35,,Trial Adoption,00 year(s) 10 month(s) 01 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210623079828079,False,1210623079828079,A0058762902,L1,L1,,-,S,941010003871128,7/2/2026,35,,Trial Adoption,00 year(s) 10 month(s) 05 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,6/23/2023,6/23/2025," Brown / Tan Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,6/24/2025 easily handled,,False,A0058762902,Trial Adoption,L1
1605,1210623152877492,A0058762902,L1,L1,,-,S,,,35,,Trial Adoption,00 year(s) 10 month(s) 01 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210623079828079,False,1210623079828079,A0058762902,L1,L1,,-,S,941010003871128,7/2/2026,35,,Trial Adoption,00 year(s) 10 month(s) 05 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,6/23/2023,6/23/2025," Brown / Tan Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,6/24/2025 easily handled,,False,A0058762902,Trial Adoption,L1
1606,1210623095092233,A0058762439,L1,L1,,+,N,,,45,,Available,11 year(s) 02 month(s) 22 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623092517378,False,1210623092517378,A0058762439,L1,L1,,+,N,0A127D4921,7/3/2026,45,,Available,11 year(s) 02 month(s) 26 day(s),Foster Foster Home,https://bit.ly/Adopt_Foghorn,Lack of Space,,,,,Has done well in a crate.,Has done well in a home. ,,,6/23/2017,6/23/2025,Tricolor White / Black Catahoula Leopard dog,,,,,6/23/2025 Easily handled while in intake and during exam.,,False,A0058762439,Available,L1
1607,1210623095092243,A0058762439,L1,L1,,+,N,,,45,,Available,11 year(s) 02 month(s) 22 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623092517378,False,1210623092517378,A0058762439,L1,L1,,+,N,0A127D4921,7/3/2026,45,,Available,11 year(s) 02 month(s) 26 day(s),Foster Foster Home,https://bit.ly/Adopt_Foghorn,Lack of Space,,,,,Has done well in a crate.,Has done well in a home. ,,,6/23/2017,6/23/2025,Tricolor White / Black Catahoula Leopard dog,,,,,6/23/2025 Easily handled while in intake and during exam.,,False,A0058762439,Available,L1
1608,1210623094899437,A0058762135,L1,L1,,+,S,,,40,,Available,04 year(s) 02 month(s) 02 day(s),Foster Foster Home,,,Walks politely on leash,,,,,,Super cuddler,2-Medium energy,,,,,,,,,,False,1210623094774344,False,1210623094774344,A0058762135,L1,L1,,+,S,941010003908981,7/13/2026,40,,Available,04 year(s) 02 month(s) 06 day(s),Foster Foster Home,https://bit.ly/Adopt_Valerie,Lack of Space,Walks politely on leash,,,,,Still working on it,Super cuddler,2-Medium energy,6/23/2021,6/22/2025," Brown Terrier, Pit Bull / Mix",,Gentle Play,,"nan

7/29/2025 Primary Handler:amberSecondary Handler:emilyRunners:Scribe: Notes:steerable, awkward and reserved. start with the gentle/dainty but she will open up with confident dogs  ",6/23/2025 Easily handled while in intake and during exam.,"6/27/2025 Timestamp 2025-06-27 12:37:39Dog's name: ValerieDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoHow long have you had this dog? OvernightThis dog is a Weekend Warrior (I have had this pet for less than 3 nights as a Weekend Warrior)Did this dog have any interactions with the following while with you? [Dogs ] No InteractionDid this dog have any interactions with the following while with you? [Cats] No InteractionDid this dog have any interactions with the following while with you? [Men ] Positive InteractionDid this dog have any interactions with the following while with you? [Women ] Positive InteractionDid this dog have any interactions with the following while with you? [Children ] Positive InteractionHow was this dog on a leash while with you? Great on a leash,Does this dog know any commands? Which ones? NoIn your opinion, what is this dog's best quality? CuddlingIn your opinion, what is this dog's worst quality? Might not be trainedCheck all that apply to this dog's personality Friendly, Shy, Clingy, Goofy, AffectionateIn your own words, describe this dog's personality while out of the shelter Very friendlyDid this dog have an potty accidents while in your care? Just a couple of accidents.What was this dog's activity level on a scale from 1-4? 1-Low energy (Couch potato), 2-Medium Energy (Alternates rest and play)Which behaviors does this dog need improvement on, if any? BeggingHow cuddly is this dog? 4-Super snugglerWhen this dog played did they typically NothingHow long was this dog left alone? The dog was not left aloneIf you left this dog alone, was it Able to roam freeWhen this dog was left alone did they show any of the following behavior? Was not left aloneHave you seen them act aggressively toward anyone while they wee in your care? NoWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",False,A0058762135,Available,L1
1609,1210623094899447,A0058762135,L1,L1,,+,S,,,40,,Available,04 year(s) 02 month(s) 02 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623094774344,False,1210623094774344,A0058762135,L1,L1,,+,S,941010003908981,7/13/2026,40,,Available,04 year(s) 02 month(s) 06 day(s),Foster Foster Home,https://bit.ly/Adopt_Valerie,Lack of Space,Walks politely on leash,,,,,Still working on it,Super cuddler,2-Medium energy,6/23/2021,6/22/2025," Brown Terrier, Pit Bull / Mix",,Gentle Play,,"nan

7/29/2025 Primary Handler:amberSecondary Handler:emilyRunners:Scribe: Notes:steerable, awkward and reserved. start with the gentle/dainty but she will open up with confident dogs  ",6/23/2025 Easily handled while in intake and during exam.,"6/27/2025 Timestamp 2025-06-27 12:37:39Dog's name: ValerieDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoHow long have you had this dog? OvernightThis dog is a Weekend Warrior (I have had this pet for less than 3 nights as a Weekend Warrior)Did this dog have any interactions with the following while with you? [Dogs ] No InteractionDid this dog have any interactions with the following while with you? [Cats] No InteractionDid this dog have any interactions with the following while with you? [Men ] Positive InteractionDid this dog have any interactions with the following while with you? [Women ] Positive InteractionDid this dog have any interactions with the following while with you? [Children ] Positive InteractionHow was this dog on a leash while with you? Great on a leash,Does this dog know any commands? Which ones? NoIn your opinion, what is this dog's best quality? CuddlingIn your opinion, what is this dog's worst quality? Might not be trainedCheck all that apply to this dog's personality Friendly, Shy, Clingy, Goofy, AffectionateIn your own words, describe this dog's personality while out of the shelter Very friendlyDid this dog have an potty accidents while in your care? Just a couple of accidents.What was this dog's activity level on a scale from 1-4? 1-Low energy (Couch potato), 2-Medium Energy (Alternates rest and play)Which behaviors does this dog need improvement on, if any? BeggingHow cuddly is this dog? 4-Super snugglerWhen this dog played did they typically NothingHow long was this dog left alone? The dog was not left aloneIf you left this dog alone, was it Able to roam freeWhen this dog was left alone did they show any of the following behavior? Was not left aloneHave you seen them act aggressively toward anyone while they wee in your care? NoWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",False,A0058762135,Available,L1
1610,1210623094851528,A0053626727,L1,L1,,-,S,,,51,,Priority,06 year(s) 05 month(s) 01 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623094773974,False,1210623094773974,A0053626727,L1,L1,,-,S,982126056731169,7/13/2026,51,,Available,06 year(s) 05 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt_AnnaMarie,Weekend Warrior,Strong puller,,,Positive history with kids,,,,,3/24/2019,6/23/2025," Brown / White Terrier, American Pit Bull / Mix",,Tag,,"nan

8/10/2025 Very excited in the catchpin. Came into the yard friendly but cautious. Very tolerant of all the dogs. Very easy to correct and listens to both dogs and handlers.",6/24/2025 easily handled in the kennel and during the intake exam. ,"6/26/2025 ANNA MARIE – Owner SurrenderTimestamp 2025-06-23 13:43:48Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoThis dog is a Lost Pet ( Found pet/Stray)When was the first time you saw this dog? It’s my sisters’ dogHave you fed this dog? YesWould you consider this dog to be friendly? YesDo you know where this dog lives/who owns this dog? YesHave you seen them show aggressive behavior towards anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home She’s very sweet, family and kid friendlyWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",False,A0053626727,Available,L1
1611,1210623094851538,A0053626727,L1,L1,,-,S,,,51,,Priority,06 year(s) 05 month(s) 01 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210623094773974,False,1210623094773974,A0053626727,L1,L1,,-,S,982126056731169,7/13/2026,51,,Available,06 year(s) 05 month(s) 05 day(s),Foster Foster Home,https://bit.ly/Adopt_AnnaMarie,Weekend Warrior,Strong puller,,,Positive history with kids,,,,,3/24/2019,6/23/2025," Brown / White Terrier, American Pit Bull / Mix",,Tag,,"nan

8/10/2025 Very excited in the catchpin. Came into the yard friendly but cautious. Very tolerant of all the dogs. Very easy to correct and listens to both dogs and handlers.",6/24/2025 easily handled in the kennel and during the intake exam. ,"6/26/2025 ANNA MARIE – Owner SurrenderTimestamp 2025-06-23 13:43:48Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoThis dog is a Lost Pet ( Found pet/Stray)When was the first time you saw this dog? It’s my sisters’ dogHave you fed this dog? YesWould you consider this dog to be friendly? YesDo you know where this dog lives/who owns this dog? YesHave you seen them show aggressive behavior towards anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home She’s very sweet, family and kid friendlyWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",False,A0053626727,Available,L1
1612,1210608001131660,A0058757108,L2,L2-SF,,-,S,,,36,,Available,01 year(s) 01 month(s) 04 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210607962092894,False,1210607962092894,A0058757108,L2,L2-SF,,-,S,941010003929009,7/2/2026,36,,Available,01 year(s) 01 month(s) 08 day(s),Foster Foster Home,https://bit.ly/Adopt_Crepe,Lack of Space,,,,,,,,,,6/21/2025," Brown Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,Pending,,nan,"6/22/2025 Very nervous and frozen while in intake, no aggression shown. shaking, constant whining during exam.

6/29/2025 Suggesting re-leveling to L1. Very easy to leash and re-kennel. A bit shy but warms up quickly. No body handling issues. Went to foster. No change in level until he returns-MH",,False,A0058757108,Available,L2-SF
1613,1210608001311884,A0058757108,L2,L2-SF,,-,S,,,36,,Available,01 year(s) 01 month(s) 04 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210607962092894,False,1210607962092894,A0058757108,L2,L2-SF,,-,S,941010003929009,7/2/2026,36,,Available,01 year(s) 01 month(s) 08 day(s),Foster Foster Home,https://bit.ly/Adopt_Crepe,Lack of Space,,,,,,,,,,6/21/2025," Brown Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,Pending,,nan,"6/22/2025 Very nervous and frozen while in intake, no aggression shown. shaking, constant whining during exam.

6/29/2025 Suggesting re-leveling to L1. Very easy to leash and re-kennel. A bit shy but warms up quickly. No body handling issues. Went to foster. No change in level until he returns-MH",,False,A0058757108,Available,L2-SF
1614,1210607897506674,A0058754933,L1,L1,,-,F,,,51,,Trial Adoption,04 year(s) 02 month(s) 04 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210607961966023,False,1210607961966023,A0058754933,L1,L1,,-,F,941010003694256,7/13/2026,51,,Trial Adoption,04 year(s) 02 month(s) 08 day(s),Foster Trial Adoption,https://bit.ly/Adopt_Anastasia,Trial Adoption,Walks politely on leash,Has enjoyed interacting with other dogs,Unknown/No history,Positive history with kids,No info,"Unknown, but happy to learn!",I'm affectionate with friends,2-Medium energy,6/21/2021,6/20/2025," Brindle Terrier, Pit Bull / Mix",Volunteer favorite,Gentle Play,,"7/29/2025 Primary Handler:amberSecondary Handler:emilyRunners:Scribe: Notes:steerable, very cautious and soft, handler oriented   ",6/21/2025 Easily handled,"8/17/2025 Timestamp 2025-08-15 23:30:20Dog's name: AnastasiaAnimal ID #: A0058754933Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoHow long have you had this dog? 7 hoursThis dog is a Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? Walked a couple of blocks to the pet store, mostly just took it easy since it was so hot outsideDid this dog have any interactions with the following? [Dogs ] No InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] Positive InteractionWhat was this dog's activity level? 2-Medium Energy (Alternates rest and play)How cuddly was this dog today? 2-I'm affectionate with friendsIf this dog met any children on your outing, how would you describe this dog's behavior towards the children? Mostly Friendly, TolerentHow did this dog do on a leash? Great on a leashDid this dog know any commands? SitWhat is this dog's best quality, in your opinion? She is even more loving than I realized! I have been walking her in the shelter for awhile now, but in the real world, she seeks affection and loves her people. She was so friendly with everyone today. She seems very trusting and acts as if everyone is her new friend.What is this dog's worst quality, in your opinion? I honestly can’t think of one.Select any of these apply to the dog's personality: Friendly, Clingy, Playful, Affectionate, Goofy, PoliteDid this dog have an potty accidents? NoDid you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home Anastasia is way more loving in the real world than she is in the shelter. She did well in busy areas and didn’t seem scared of anything. She’s great on the leash. She is very well mannered - she was wonderful with my 8 and 11 year old kids. She wasn’t jumpy or mouthy or anything, just really easygoing. I got a bunch of toys out and she was really only interested in the basic tennis balls. She was cute and playful!Would you like to be notified if this animal is ever at risk for euthanasia? NoIf the animal is still here in 30 days, would you like us to check in with you? NoWould you like to be notified if this animal is ever at risk for euthanasia? No",False,A0058754933,Trial Adoption,L1
1615,1210607897572043,A0058754933,L1,L1,,-,F,,,51,,Trial Adoption,04 year(s) 02 month(s) 04 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210607961966023,False,1210607961966023,A0058754933,L1,L1,,-,F,941010003694256,7/13/2026,51,,Trial Adoption,04 year(s) 02 month(s) 08 day(s),Foster Trial Adoption,https://bit.ly/Adopt_Anastasia,Trial Adoption,Walks politely on leash,Has enjoyed interacting with other dogs,Unknown/No history,Positive history with kids,No info,"Unknown, but happy to learn!",I'm affectionate with friends,2-Medium energy,6/21/2021,6/20/2025," Brindle Terrier, Pit Bull / Mix",Volunteer favorite,Gentle Play,,"7/29/2025 Primary Handler:amberSecondary Handler:emilyRunners:Scribe: Notes:steerable, very cautious and soft, handler oriented   ",6/21/2025 Easily handled,"8/17/2025 Timestamp 2025-08-15 23:30:20Dog's name: AnastasiaAnimal ID #: A0058754933Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain NoHow long have you had this dog? 7 hoursThis dog is a Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? Walked a couple of blocks to the pet store, mostly just took it easy since it was so hot outsideDid this dog have any interactions with the following? [Dogs ] No InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] Positive InteractionWhat was this dog's activity level? 2-Medium Energy (Alternates rest and play)How cuddly was this dog today? 2-I'm affectionate with friendsIf this dog met any children on your outing, how would you describe this dog's behavior towards the children? Mostly Friendly, TolerentHow did this dog do on a leash? Great on a leashDid this dog know any commands? SitWhat is this dog's best quality, in your opinion? She is even more loving than I realized! I have been walking her in the shelter for awhile now, but in the real world, she seeks affection and loves her people. She was so friendly with everyone today. She seems very trusting and acts as if everyone is her new friend.What is this dog's worst quality, in your opinion? I honestly can’t think of one.Select any of these apply to the dog's personality: Friendly, Clingy, Playful, Affectionate, Goofy, PoliteDid this dog have an potty accidents? NoDid you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home Anastasia is way more loving in the real world than she is in the shelter. She did well in busy areas and didn’t seem scared of anything. She’s great on the leash. She is very well mannered - she was wonderful with my 8 and 11 year old kids. She wasn’t jumpy or mouthy or anything, just really easygoing. I got a bunch of toys out and she was really only interested in the basic tennis balls. She was cute and playful!Would you like to be notified if this animal is ever at risk for euthanasia? NoIf the animal is still here in 30 days, would you like us to check in with you? NoWould you like to be notified if this animal is ever at risk for euthanasia? No",False,A0058754933,Trial Adoption,L1
1616,1210605849433378,A0058751578,L2,L2-A,,-,M,,,28,,Available,02 year(s) 02 month(s) 05 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210605848405809,False,1210605848405809,A0058751578,L2,L2-A,,-,M,941010003928299,7/20/2026,28,,Available,02 year(s) 02 month(s) 09 day(s),Foster Foster Home,https://bit.ly/Adopt_Meek,Lack of Space,,,,,,,,,6/20/2023,6/20/2025," Grey Terrier, Pit Bull / Mix",,Tag,,"nan

7/29/2025 Primary Handler:amberSecondary Handler:emilyRunners:Scribe: Notes:not steerable, immediately came in ready to play. approached all the dogs in the yard with excitement. very playful but doesnt listen to correction   ","6/22/2025 Growling, hard starting, signs of stess/fear, lip lifting and trying to bite. cannot be leashed. PARTIAL

7/1/2025 7/1/25 LRVery hungry, careful when giving treats. Able to leash from his outdoor kennel using a treat to lasso. Once out of his kennel he was shy/fearful. Treats are the way to his heart. It took some time, but once he gained my trust he became a super cuddler. He leaned in for pets and cuddled in my lap. Playful. Possibly much younger than his profile says. Easily unleashed and re-kenneled.  Rec: L3-SF (will most likely level down quickly)

7/7/2025 Very sweet, wiggly, and cuddly. Will roll over and over on his back until he gets belly rubs. Playful in the yard. Walked in through the kennel and allowed a stranger to approach and pet. Periodically would whine when in the office. Treat motivated. No issues in and out of his kennel.  

7/10/2025 Very hungry, careful when giving treats. Able to leash from his outdoor kennel using a treat to lasso. Once out of his kennel he was shy/fearful. Treats are the way to his heart. It took some time, but once he gained my trust he became a super cuddler. He leaned in for pets and cuddled in my lap. Playful. Possibly much younger than his profile says. Easily unleashed and re-kenneled. Rec: L3-SF (will most likely level down quickly)Meek was great leashing and unleashing, okay to be pet, wiggly around all dogs, happy to get food, did not notice RG behavior, seemed comfortable and happy around me with loose body language and a wagging tail.  I think he can be L2 if he continues to be this way with others.  For now L3-SF is approved -CW 

7/29/2025 Based on volunteer and staff notes, Meeks behavior is drastically improving - leveling down to L2-A",,False,A0058751578,Available,L2-A
1617,1210605849433388,A0058751578,L2,L2-A,,-,M,,,28,,Available,02 year(s) 02 month(s) 05 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210605848405809,False,1210605848405809,A0058751578,L2,L2-A,,-,M,941010003928299,7/20/2026,28,,Available,02 year(s) 02 month(s) 09 day(s),Foster Foster Home,https://bit.ly/Adopt_Meek,Lack of Space,,,,,,,,,6/20/2023,6/20/2025," Grey Terrier, Pit Bull / Mix",,Tag,,"nan

7/29/2025 Primary Handler:amberSecondary Handler:emilyRunners:Scribe: Notes:not steerable, immediately came in ready to play. approached all the dogs in the yard with excitement. very playful but doesnt listen to correction   ","6/22/2025 Growling, hard starting, signs of stess/fear, lip lifting and trying to bite. cannot be leashed. PARTIAL

7/1/2025 7/1/25 LRVery hungry, careful when giving treats. Able to leash from his outdoor kennel using a treat to lasso. Once out of his kennel he was shy/fearful. Treats are the way to his heart. It took some time, but once he gained my trust he became a super cuddler. He leaned in for pets and cuddled in my lap. Playful. Possibly much younger than his profile says. Easily unleashed and re-kenneled.  Rec: L3-SF (will most likely level down quickly)

7/7/2025 Very sweet, wiggly, and cuddly. Will roll over and over on his back until he gets belly rubs. Playful in the yard. Walked in through the kennel and allowed a stranger to approach and pet. Periodically would whine when in the office. Treat motivated. No issues in and out of his kennel.  

7/10/2025 Very hungry, careful when giving treats. Able to leash from his outdoor kennel using a treat to lasso. Once out of his kennel he was shy/fearful. Treats are the way to his heart. It took some time, but once he gained my trust he became a super cuddler. He leaned in for pets and cuddled in my lap. Playful. Possibly much younger than his profile says. Easily unleashed and re-kenneled. Rec: L3-SF (will most likely level down quickly)Meek was great leashing and unleashing, okay to be pet, wiggly around all dogs, happy to get food, did not notice RG behavior, seemed comfortable and happy around me with loose body language and a wagging tail.  I think he can be L2 if he continues to be this way with others.  For now L3-SF is approved -CW 

7/29/2025 Based on volunteer and staff notes, Meeks behavior is drastically improving - leveling down to L2-A",,False,A0058751578,Available,L2-A
1618,1210596699356616,A0058743820,L1,L1,,-,N,,,70,,Priority,04 year(s) 02 month(s) 06 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210596794840881,False,1210596794840881,A0058743820,L1,L1,,-,N,,7/10/2026,70,,Available,04 year(s) 02 month(s) 10 day(s),Foster Foster Home,https://bit.ly/AdoptScooby,Lack of Space,,,,,,,,,6/19/2021,6/19/2025," Brown Mixed Breed, Large (over 44 lbs fully grown) / Mix",,,,,,,False,A0058743820,Available,L1
1619,1210596699356626,A0058743820,L1,L1,,-,N,,,70,,Priority,04 year(s) 02 month(s) 06 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1210596794840881,False,1210596794840881,A0058743820,L1,L1,,-,N,,7/10/2026,70,,Available,04 year(s) 02 month(s) 10 day(s),Foster Foster Home,https://bit.ly/AdoptScooby,Lack of Space,,,,,,,,,6/19/2021,6/19/2025," Brown Mixed Breed, Large (over 44 lbs fully grown) / Mix",,,,,,,False,A0058743820,Available,L1
1620,1210596825779310,A0058740777,L1,L1,,-,N,,,59,,Trial Adoption,01 year(s) 02 month(s) 06 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1210596822560499,False,1210596822560499,A0058740777,L1,L1,,-,N,941010003906087,7/5/2026,59,,Trial Adoption,01 year(s) 02 month(s) 10 day(s),Foster Trial Adoption,https://bit.ly/Adopt_Bond,Trial Adoption,,,,,,,"Play first, then snuggle time",4-High energy,6/19/2024,6/18/2025," White / Brown Terrier, Pit Bull / Mix",Loves toys,Pending,,nan,6/19/2025 easily handled while in intake and during exam.,,False,A0058740777,Trial Adoption,L1
